id,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_type,square_feet,cityname,state,latitude,longitude,time
5668616678,1,0,USD,No,Thumbnail,Cats+Dogs,550,Monthly,455,Tucson,AZ,32.2264,-110.9438,1577358742
5668616605,1,1,USD,No,Thumbnail,Cats+Dogs,718,Monthly,700,Bellevue,NE,41.1378,-95.9392,1577358738
5668616434,1,3,USD,No,Thumbnail,Cats+Dogs,791,Monthly,594,Lexington,KY,38.0172,-84.4931,1577358728
5668616238,1,1,USD,No,Thumbnail,Cats+Dogs,1185,Monthly,692,Milwaukee,WI,43.0531,-87.9659,1577358717
5668616221,1,1,USD,No,Thumbnail,Cats+Dogs,962,Monthly,675,Milwaukee,WI,43.0531,-87.9659,1577358716
5668616208,1,2,USD,No,Thumbnail,Cats+Dogs,1285,Monthly,562,Wauwatosa,WI,43.0735,-88.0172,1577358715
5668616178,1,1,USD,No,Thumbnail,Cats+Dogs,1430,Monthly,830,Milwaukee,WI,43.0531,-87.9659,1577358714
5668616156,1,1,USD,No,Thumbnail,Cats+Dogs,1325,Monthly,860,Brookfield,WI,43.0637,-88.1403,1577358713
5668615587,1,1,USD,No,Thumbnail,Cats+Dogs,1421,Monthly,750,Denver,CO,39.7360,-104.9819,1577358686
5668615421,1,1,USD,No,Thumbnail,Cats+Dogs,1322,Monthly,690,Hillsboro,OR,45.5223,-122.9416,1577358677
5668615314,1,1,USD,No,Thumbnail,Cats+Dogs,709,Monthly,625,Cincinnati,OH,39.1679,-84.4933,1577358669
5668615310,1,1,USD,No,Thumbnail,Cats+Dogs,1495,Monthly,745,Covington,KY,39.0570,-84.5344,1577358669
5668615298,1,2,USD,No,Thumbnail,Cats+Dogs,928,Monthly,750,Milford,OH,39.1793,-84.2432,1577358668
5668615226,1,1,USD,No,Thumbnail,Cats+Dogs,760,Monthly,740,Overland Park,KS,38.9259,-94.6916,1577358661
5668615109,1,1,USD,No,Thumbnail,Cats+Dogs,793,Monthly,660,Indianapolis,IN,39.7953,-86.1387,1577358653
5668615075,1,1,USD,No,Thumbnail,Cats+Dogs,695,Monthly,525,Brownsburg,IN,39.8597,-86.3822,1577358651
5668615037,1,3,USD,No,Thumbnail,Cats+Dogs,635,Monthly,450,Newport News,VA,37.0867,-76.4941,1577358647
5668614953,1,1,USD,No,Thumbnail,Cats+Dogs,780,Monthly,791,Oklahoma City,OK,35.4710,-97.5299,1577358642
5668614926,1,1,USD,No,Thumbnail,Cats+Dogs,1152,Monthly,708,Oklahoma City,OK,35.4694,-97.5069,1577358640
5668614860,1,2,USD,No,Thumbnail,Cats+Dogs,935,Monthly,500,Colorado Springs,CO,38.8562,-104.7720,1577358635
5668614590,1,1,USD,No,Thumbnail,Cats+Dogs,785,Monthly,504,Anchorage,AK,61.1723,-149.8414,1577358617
5668614523,1,1,USD,No,Thumbnail,Cats+Dogs,990,Monthly,780,Davenport,IA,41.5486,-90.5922,1577358612
5668614512,1,2,USD,No,Thumbnail,None,874,Monthly,963,Savannah,GA,32.0245,-81.1067,1577358611
5668614505,1,1,USD,No,Thumbnail,Cats+Dogs,1003,Monthly,727,Novi,MI,42.4761,-83.4802,1577358610
5668614415,1,1,USD,No,Thumbnail,Cats+Dogs,1299,Monthly,635,Tacoma,WA,47.2154,-122.4608,1577358602
5668614280,1,2,USD,No,Thumbnail,Cats+Dogs,1406,Monthly,760,Chicago,IL,41.8625,-87.6825,1577358591
5668614220,1,1,USD,No,Thumbnail,Cats+Dogs,1180,Monthly,685,Dallas,TX,32.8212,-96.7853,1577358586
5668614182,1,1,USD,No,Thumbnail,Cats+Dogs,974,Monthly,561,Dallas,TX,32.8212,-96.7853,1577358583
5668614130,1,1,USD,No,Thumbnail,Cats+Dogs,1065,Monthly,571,Dallas,TX,32.8212,-96.7853,1577358579
5668614082,1,1,USD,No,Thumbnail,Cats+Dogs,729,Monthly,500,Dallas,TX,32.8212,-96.7853,1577358575
5668613800,1,1,USD,No,Thumbnail,Cats+Dogs,1820,Monthly,689,Fairfax,VA,38.8488,-77.3296,1577358556
5668613714,1,1,USD,No,Thumbnail,Cats+Dogs,1235,Monthly,622,Woodbridge,VA,38.6487,-77.3152,1577358551
5668613672,1,1,USD,No,Thumbnail,Cats+Dogs,1179,Monthly,625,Pembroke Pines,FL,26.0066,-80.2959,1577358549
5668613622,1,1,USD,No,Thumbnail,Cats+Dogs,1011,Monthly,598,Atlanta,GA,33.7848,-84.3922,1577358546
5668613377,1,1,USD,No,Thumbnail,Cats+Dogs,1314,Monthly,762,Atlanta,GA,33.7848,-84.3922,1577358532
5668613300,1,1,USD,No,Thumbnail,Cats+Dogs,963,Monthly,600,Marietta,GA,33.9649,-84.5107,1577358529
5668613236,1,2,USD,No,Thumbnail,Cats+Dogs,2501,Monthly,501,Boston,MA,42.3280,-71.0710,1577358526
5668613184,1,1,USD,No,Thumbnail,Cats,1635,Monthly,568,Lowell,MA,42.6398,-71.3184,1577358523
5668613019,1,1,USD,No,Thumbnail,Cats+Dogs,1878,Monthly,650,Martinez,CA,37.9913,-122.1643,1577358515
5668612787,1,1,USD,No,Thumbnail,Cats,2035,Monthly,824,Bellevue,WA,47.5988,-122.1507,1577358501
5668612676,2,4,USD,No,Thumbnail,Cats+Dogs,1771,Monthly,1476,Kent,WA,47.3851,-122.1882,1577358494
5668612659,1,1,USD,No,Thumbnail,Cats+Dogs,1145,Monthly,581,Clearwater,FL,27.9657,-82.7464,1577358493
5668612639,1,1,USD,No,Thumbnail,Cats+Dogs,1002,Monthly,645,Lutz,FL,28.1253,-82.4468,1577358492
5668612535,1,1,USD,No,Thumbnail,None,800,Monthly,400,Aurora,CO,39.6828,-104.8078,1577358486
5668612505,1,2,USD,No,Thumbnail,Cats,1079,Monthly,333,Denver,CO,39.7360,-104.9819,1577358484
5668612358,1,1,USD,No,Thumbnail,Cats+Dogs,1585,Monthly,737,Midland,TX,32.0057,-102.1036,1577358478
5668612341,1,1,USD,No,Thumbnail,Cats+Dogs,1055,Monthly,600,Midland,TX,32.0057,-102.1036,1577358477
5668612207,1,2,USD,No,Thumbnail,Cats+Dogs,1125,Monthly,461,Wenatchee,WA,47.4342,-120.3202,1577358470
5668612192,1,2,USD,No,Thumbnail,Cats+Dogs,1072,Monthly,930,Lexington Park,MD,38.2722,-76.4664,1577358469
5668612177,2,2,USD,No,Thumbnail,Cats+Dogs,825,Monthly,1144,Fond Du Lac,WI,43.7815,-88.4411,1577358468
5668612126,1,0,USD,No,Thumbnail,Cats+Dogs,575,Monthly,450,Manhattan,KS,39.1984,-96.6052,1577358466
5668612038,1,1,USD,No,Thumbnail,Cats+Dogs,1700,Monthly,827,Woodbridge,VA,38.6487,-77.3152,1577358461
5668611970,1,2,USD,No,Thumbnail,Cats,2096,Monthly,613,Glendale,CA,34.1594,-118.2498,1577358457
5668611923,1,1,USD,No,Thumbnail,Cats+Dogs,1795,Monthly,737,Fairfax,VA,38.8488,-77.3296,1577358454
5668611680,1,1,USD,No,Thumbnail,Cats+Dogs,1655,Monthly,697,Salt Lake City,UT,40.7061,-111.9048,1577358439
5668611361,1,1,USD,No,Thumbnail,Cats+Dogs,1420,Monthly,715,Phoenix,AZ,33.5178,-112.0848,1577358412
5668611135,1,1,USD,No,Thumbnail,Cats+Dogs,679,Monthly,750,Oklahoma City,OK,35.4710,-97.5299,1577358395
5668611031,1,1,USD,No,Thumbnail,Cats+Dogs,698,Monthly,528,Houston,TX,29.7714,-95.4343,1577358386
5668610895,2,4,USD,No,Thumbnail,Cats+Dogs,1575,Monthly,1787,Saginaw,TX,32.8951,-97.4087,1577358368
5668610849,1,1,USD,No,Thumbnail,Cats+Dogs,805,Monthly,522,San Antonio,TX,29.4624,-98.5253,1577358363
5668610845,2,3,USD,No,Thumbnail,Cats+Dogs,1199,Monthly,1553,San Antonio,TX,29.4624,-98.5253,1577358362
5668610822,2,4,USD,No,Thumbnail,Cats+Dogs,1425,Monthly,1764,Locust,NC,35.2635,-80.4266,1577358360
5668610780,2,3,USD,No,Thumbnail,Cats+Dogs,1549,Monthly,2010,Lancaster,TX,32.5942,-96.7624,1577358356
5668610717,2,4,USD,No,Thumbnail,Cats+Dogs,1475,Monthly,1876,Humble,TX,30.0021,-95.2555,1577358350
5668610625,3,4,USD,No,Thumbnail,Cats+Dogs,1899,Monthly,2392,Arlington,TX,32.7025,-97.1196,1577358342
5668610584,2,3,USD,No,Thumbnail,Cats+Dogs,1649,Monthly,2100,Cedar Hill,TX,32.5900,-96.9436,1577358339
5668610578,2,3,USD,No,Thumbnail,Cats+Dogs,1425,Monthly,1278,Burleson,TX,32.5285,-97.3119,1577358338
5668610544,1,1,USD,No,Thumbnail,Cats,2060,Monthly,426,Boston,MA,42.3280,-71.0710,1577358334
5668610331,1,2,USD,No,Thumbnail,None,890,Monthly,650,West Lafayette,IN,40.4969,-86.9659,1577358316
5668610277,1,1,USD,No,Thumbnail,Cats+Dogs,999,Monthly,561,Tampa,FL,28.0076,-82.4792,1577358312
5668609981,2,3,USD,No,Thumbnail,Cats+Dogs,1350,Monthly,1150,Madison,TN,36.2643,-86.7120,1577358297
5668609713,1,1,USD,No,Thumbnail,Cats+Dogs,750,Monthly,554,Houston,TX,29.7714,-95.4343,1577358285
5668609353,1,1,USD,No,Thumbnail,Cats,925,Monthly,765,Houston,TX,29.8224,-95.5405,1577358264
5668609347,1,1,USD,No,Thumbnail,Cats,845,Monthly,798,Houston,TX,29.7714,-95.4343,1577358263
5668609219,1,1,USD,No,Thumbnail,Cats+Dogs,1039,Monthly,722,Houston,TX,29.7714,-95.4343,1577358256
5668251227,1,1,USD,No,Thumbnail,0,690,Monthly,648,Des Moines,IA,41.5927,-93.6276,1577309497
5668643321,2.5,2,USD,No,Thumbnail,Dogs,3750,Monthly,1335,Encinitas,CA,33.0534,-117.2660,1577360562
5668643313,1,1,USD,No,Thumbnail,Cats+Dogs,779,Monthly,751,Overland Park,KS,38.9259,-94.6916,1577360561
5668643101,1,2,USD,No,Thumbnail,Cats+Dogs,1035,Monthly,900,Atlanta,GA,33.7848,-84.3922,1577360547
5668642898,2.5,4,USD,No,Thumbnail,Cats+Dogs,2100,Monthly,2303,Winter Garden,FL,28.5335,-81.5918,1577360531
5668642893,1,1,USD,No,Thumbnail,Cats+Dogs,1095,Monthly,700,Houston,TX,29.7714,-95.4343,1577360530
5668642874,1,2,USD,No,Thumbnail,Cats+Dogs,935,Monthly,994,Plymouth,IN,41.3495,-86.3272,1577360529
5668642790,1,1,USD,No,Thumbnail,Cats+Dogs,999,Monthly,750,Saint Louis Park,MN,44.9368,-93.3605,1577360522
5668642729,2,2,USD,No,Thumbnail,None,2995,Monthly,1400,Los Angeles,CA,34.0372,-118.2972,1577360516
5668642715,2,3,USD,No,Thumbnail,None,1350,Monthly,2122,Reeds Spring,MO,36.6792,-93.3707,1577360515
5668642504,3.5,3,USD,No,Thumbnail,Cats+Dogs,2375,Monthly,2101,Smyrna,GA,33.8694,-84.5196,1577360503
5668642439,1,1,USD,No,Thumbnail,Cats+Dogs,2100,Monthly,420,Los Angeles,CA,34.0372,-118.2972,1577360499
5668642358,1,1,USD,No,Thumbnail,Cats+Dogs,1900,Monthly,700,Charleston,SC,32.8113,-79.9947,1577360494
5668642334,1,1,USD,No,Thumbnail,Cats+Dogs,1695,Monthly,698,Santa Rosa,CA,38.4498,-122.7129,1577360493
5668642210,2,3,USD,No,Thumbnail,None,1400,Monthly,1671,Amarillo,TX,35.1872,-101.8587,1577360486
5668642088,2,3,USD,No,Thumbnail,None,1675,Monthly,1594,Apopka,FL,28.6921,-81.5149,1577360475
5668642068,1,1,USD,No,Thumbnail,None,3702,Monthly,782,Oakland,CA,37.7904,-122.2151,1577360473
5668642017,1,1,USD,No,Thumbnail,None,2500,Monthly,448,San Francisco,CA,37.7599,-122.4379,1577360469
5668641903,2,3,USD,No,Thumbnail,Cats+Dogs,1760,Monthly,1600,Philadelphia,PA,40.0054,-75.1415,1577360461
5668641837,1,2,USD,No,Thumbnail,Cats,1295,Monthly,1000,Evanston,IL,42.0454,-87.6964,1577360458
5668641808,2,3,USD,No,Thumbnail,Cats,1950,Monthly,1581,Richardson,TX,32.9631,-96.7212,1577360457
5668641729,2,3,USD,No,Thumbnail,Cats+Dogs,1595,Monthly,2060,San Antonio,TX,29.4624,-98.5253,1577360453
5668641670,1,2,USD,No,Thumbnail,Cats+Dogs,1325,Monthly,832,Aloha,OR,45.4922,-122.8578,1577360450
5668641513,1.5,1,USD,No,Thumbnail,Cats+Dogs,1995,Monthly,1117,Seattle,WA,47.6160,-122.3275,1577360444
5668641410,2,3,USD,No,Thumbnail,None,1595,Monthly,817,Mcminnville,OR,45.2066,-123.2167,1577360439
5668641324,4,3,USD,No,Thumbnail,None,2400,Monthly,3148,Lansing,MI,42.7199,-84.5731,1577360435
5668641318,2,4,USD,No,Thumbnail,None,1595,Monthly,1800,Saint George,UT,37.0835,-113.5823,1577360434
5668641113,2,3,USD,No,Thumbnail,Cats+Dogs,1495,Monthly,1286,Bastrop,TX,30.1158,-97.2746,1577360425
5668641011,1,1,USD,No,Thumbnail,Cats+Dogs,599,Monthly,593,Kingsport,TN,36.5311,-82.5209,1577360420
5668640983,8,6,USD,No,Thumbnail,None,25000,Monthly,8716,Montecito,CA,34.4331,-119.6331,1577360419
5668640924,2,2,USD,No,Thumbnail,Cats+Dogs,1100,Monthly,1077,Bountiful,UT,40.8717,-111.8905,1577360415
5668640900,3,3,USD,No,Thumbnail,None,5200,Monthly,2777,Bainbridge Island,WA,47.6483,-122.5296,1577360413
5668640837,3.5,4,USD,No,Thumbnail,None,2000,Monthly,2200,Columbia,MO,38.9401,-92.3167,1577360409
5668640825,3.5,4,USD,No,Thumbnail,Cats+Dogs,1695,Monthly,1494,Bismarck,ND,46.8013,-100.7562,1577360409
5668640771,1,0,USD,No,Thumbnail,None,2400,Monthly,942,Sacramento,CA,38.5587,-121.4320,1577360405
5668640713,1,2,USD,No,Thumbnail,None,950,Monthly,1341,San Antonio,TX,29.4624,-98.5253,1577360401
5668640569,1,2,USD,No,Thumbnail,Cats+Dogs,1225,Monthly,902,Geneva,IL,41.8859,-88.3101,1577360393
5668640552,2,2,USD,No,Thumbnail,Cats+Dogs,3800,Monthly,1465,Corona Del Mar,CA,33.6019,-117.8637,1577360392
5668640547,2,3,USD,No,Thumbnail,Cats,2095,Monthly,1940,Saint Louis,MO,38.6274,-90.3040,1577360391
5668640522,1,2,USD,No,Thumbnail,None,3200,Monthly,1075,Washington,DC,38.9118,-77.0132,1577360390
5668640295,2,3,USD,No,Thumbnail,None,1325,Monthly,1648,San Antonio,TX,29.4624,-98.5253,1577360376
5668640241,2,6,USD,No,Thumbnail,None,2130,Monthly,2500,Big Rapids,MI,43.7012,-85.4657,1577360372
5668640155,2.5,3,USD,No,Thumbnail,Cats+Dogs,1295,Monthly,1524,San Antonio,TX,29.4624,-98.5253,1577360365
5668640038,1.5,2,USD,No,Thumbnail,Cats+Dogs,875,Monthly,1008,Schofield,WI,44.9056,-89.5715,1577360358
5668639997,2,2,USD,No,Thumbnail,Cats+Dogs,1100,Monthly,1024,Phoenix,AZ,33.5178,-112.0848,1577360354
5668639911,1,1,USD,No,Thumbnail,Cats+Dogs,809,Monthly,600,Saint Louis,MO,38.6274,-90.3040,1577360348
5668639869,2,2,USD,No,Thumbnail,Dogs,2295,Monthly,1800,Portland,OR,45.5091,-122.6449,1577360344
5668639852,2,3,USD,No,Thumbnail,Cats+Dogs,1350,Monthly,1200,Canyon Lake,TX,29.8055,-98.1548,1577360343
5668639367,1,1,USD,No,Thumbnail,Cats+Dogs,975,Monthly,773,Macon,GA,32.8330,-83.6723,1577360308
5668639326,1,1,USD,No,Thumbnail,None,850,Monthly,525,Austin,TX,30.3054,-97.7497,1577360305
5668638850,2,2,USD,No,Thumbnail,Cats,1050,Monthly,1100,Taylorsville,UT,40.6498,-111.9625,1577360267
5668638768,1,1,USD,No,Thumbnail,None,895,Monthly,700,Lynchburg,VA,37.3961,-79.1892,1577360261
5668638575,2,2,USD,No,Thumbnail,None,2450,Monthly,967,Seattle,WA,47.6160,-122.3275,1577360247
5668638562,1,1,USD,No,Thumbnail,None,500,Monthly,600,Harlingen,TX,26.1900,-97.7023,1577360246
5668638422,2.5,3,USD,No,Thumbnail,None,2395,Monthly,2427,Happy Valley,OR,45.4157,-122.5243,1577360234
5668638335,1,1,USD,No,Thumbnail,Cats+Dogs,2350,Monthly,694,White Plains,NY,41.0292,-73.7710,1577360227
5668638224,3.5,5,USD,No,Thumbnail,None,2000,Monthly,3280,Charleston,WV,38.3650,-81.6468,1577360216
5668638079,1,2,USD,No,Thumbnail,Cats,2795,Monthly,850,Los Angeles,CA,34.0372,-118.2972,1577360200
5668638020,2.5,3,USD,No,Thumbnail,None,4500,Monthly,2746,Danville,CA,37.8152,-121.9507,1577360196
5668637965,1,2,USD,No,Thumbnail,Cats+Dogs,3695,Monthly,1500,Los Angeles,CA,34.0372,-118.2972,1577360192
5668637785,2.5,3,USD,No,Thumbnail,None,3200,Monthly,2441,Irving,TX,32.8427,-96.9607,1577360180
5668637689,1,1,USD,No,Thumbnail,None,1780,Monthly,652,Nashville,TN,36.1370,-86.7830,1577360174
5668637586,1,1,USD,No,Thumbnail,None,2707,Monthly,776,Austin,TX,30.3054,-97.7497,1577360168
5668637513,2,2,USD,No,Thumbnail,None,1300,Monthly,916,Ames,IA,42.0259,-93.6516,1577360163
5668637508,1,2,USD,No,Thumbnail,None,695,Monthly,1000,Ames,IA,42.0259,-93.6516,1577360163
5668637478,1,1,USD,No,Thumbnail,Cats+Dogs,754,Monthly,663,Columbus,IN,39.2129,-85.9099,1577360161
5668637441,3,3,USD,No,Thumbnail,None,3695,Monthly,1600,Los Angeles,CA,34.0372,-118.2972,1577360159
5668637271,2.5,2,USD,No,Thumbnail,Cats+Dogs,1800,Monthly,1336,Columbus,OH,39.9974,-82.9829,1577360151
5668637248,1.5,2,USD,No,Thumbnail,None,3000,Monthly,1100,Ann Arbor,MI,42.2711,-83.7450,1577360150
5668637229,2.5,2,USD,No,Thumbnail,Cats+Dogs,1490,Monthly,1500,Auburn Hills,MI,42.6646,-83.2739,1577360149
5668637191,2.5,3,USD,No,Thumbnail,None,1365,Monthly,3400,Saginaw,MI,43.4251,-83.9731,1577360147
5668637084,1,1,USD,No,Thumbnail,Cats+Dogs,670,Monthly,727,Kansas City,MO,39.0744,-94.5521,1577360144
5668636708,1,1,USD,No,Thumbnail,Cats,1190,Monthly,780,Everett,WA,47.9338,-122.2052,1577360130
5668636657,1,1,USD,No,Thumbnail,Cats+Dogs,1125,Monthly,774,Phoenix,AZ,33.5178,-112.0848,1577360126
5668636486,2,3,USD,No,Thumbnail,None,1100,Monthly,1278,Hendersonville,NC,35.3365,-82.4711,1577360114
5668636477,1,2,USD,No,Thumbnail,Cats+Dogs,1675,Monthly,800,La Mesa,CA,32.7685,-117.0046,1577360114
5668636444,1,2,USD,No,Thumbnail,Cats+Dogs,875,Monthly,360,Salem,OR,44.9545,-123.0072,1577360111
5668636433,1,1,USD,No,Thumbnail,Cats+Dogs,1150,Monthly,603,Bellingham,WA,48.7871,-122.4437,1577360110
5668636400,1,1,USD,No,Thumbnail,Cats+Dogs,1934,Monthly,873,Jersey City,NJ,40.7220,-74.0644,1577360106
5668636349,2,3,USD,No,Thumbnail,Cats+Dogs,3095,Monthly,2420,Seattle,WA,47.6160,-122.3275,1577360103
5668636043,1,1,USD,No,Thumbnail,Cats+Dogs,1275,Monthly,675,Saint Louis,MO,38.6274,-90.3040,1577360083
5668636022,1,1,USD,No,Thumbnail,Cats,875,Monthly,583,Mission,KS,39.0269,-94.6516,1577360081
5668635985,1,1,USD,No,Thumbnail,Cats+Dogs,1395,Monthly,660,Boulder,CO,40.0213,-105.2552,1577360079
5668635891,1,1,USD,No,Thumbnail,None,998,Monthly,730,Baltimore,MD,39.3191,-76.6126,1577360072
5668635808,2,2,USD,No,Thumbnail,None,2295,Monthly,915,North Hollywood,CA,34.1881,-118.3905,1577360066
5668635763,1,2,USD,No,Thumbnail,None,475,Monthly,695,Mayville,ND,47.4997,-97.3236,1577360063
5668635753,1,1,USD,No,Thumbnail,None,810,Monthly,708,Ames,IA,42.0259,-93.6516,1577360062
5668635723,2,3,USD,No,Thumbnail,None,750,Monthly,1500,Wichita,KS,37.6836,-97.3369,1577360060
5668635432,1,2,USD,No,Thumbnail,None,899,Monthly,830,Salt Lake City,UT,40.7061,-111.9048,1577360043
5668635253,2,3,USD,No,Thumbnail,None,999,Monthly,1238,Champaign,IL,40.1145,-88.2723,1577360034
5668635125,1,2,USD,No,Thumbnail,None,795,Monthly,834,Grand Forks,ND,47.9179,-97.0658,1577360028
5668635106,1,1,USD,No,Thumbnail,None,625,Monthly,500,Grand Forks,ND,47.9179,-97.0658,1577360027
5668635082,1,1,USD,No,Thumbnail,None,995,Monthly,756,Lubbock,TX,33.5600,-101.8904,1577360025
5668635031,1,1,USD,No,Thumbnail,Cats+Dogs,995,Monthly,450,Detroit,MI,42.3882,-83.1122,1577360022
5668634997,1,1,USD,No,Thumbnail,Cats+Dogs,1146,Monthly,741,Frisco,TX,33.1598,-96.8097,1577360019
5668634959,1,2,USD,No,Thumbnail,None,2395,Monthly,700,Oakland,CA,37.7904,-122.2151,1577360017
5668634844,1,1,USD,No,Thumbnail,Cats+Dogs,875,Monthly,870,Lawrence,KS,38.9571,-95.2657,1577360010
5668634803,2,2,USD,No,Thumbnail,None,1495,Monthly,1600,Baltimore,MD,39.3191,-76.6126,1577360008
5668634726,1,2,USD,No,Thumbnail,Cats+Dogs,1215,Monthly,491,Portland,OR,45.5091,-122.6449,1577360003
5668634684,2,3,USD,No,Thumbnail,Cats+Dogs,1350,Monthly,1690,Fort Smith,AR,35.3580,-94.3964,1577360001
5668634676,2,3,USD,No,Thumbnail,Cats+Dogs,2680,Monthly,2030,Denver,CO,39.7360,-104.9819,1577360001
5668634554,1,2,USD,No,Thumbnail,None,2350,Monthly,700,Berkeley,CA,37.8726,-122.2707,1577359994
5668634524,1,1,USD,No,Thumbnail,Cats+Dogs,835,Monthly,440,Chattanooga,TN,35.0462,-85.2352,1577359991
5668634443,1.5,2,USD,No,Thumbnail,Cats+Dogs,2195,Monthly,951,Seattle,WA,47.6160,-122.3275,1577359985
5668634408,1,2,USD,No,Thumbnail,Cats,1550,Monthly,600,Snohomish,WA,47.8920,-122.0581,1577359982
5668634362,1,1,USD,No,Thumbnail,None,1700,Monthly,750,Somerville,NJ,40.5437,-74.6600,1577359979
5668634344,2.5,3,USD,No,Thumbnail,Cats+Dogs,3295,Monthly,1790,San Diego,CA,32.7876,-117.1265,1577359978
5668634319,1,1,USD,No,Thumbnail,Cats,1450,Monthly,850,Spring Park,MN,44.9358,-93.6328,1577359976
5668634282,1,1,USD,No,Thumbnail,Cats+Dogs,1075,Monthly,680,Atlanta,GA,33.7848,-84.3922,1577359973
5668633986,1,2,USD,No,Thumbnail,Cats+Dogs,1230,Monthly,850,Salt Lake City,UT,40.7061,-111.9048,1577359949
5668633967,1,2,USD,No,Thumbnail,Cats+Dogs,1000,Monthly,515,Brighton,CO,39.9608,-104.8195,1577359948
5668633812,1,1,USD,No,Thumbnail,Cats+Dogs,1800,Monthly,650,Los Angeles,CA,34.0372,-118.2972,1577359935
5668633769,1,1,USD,No,Thumbnail,None,695,Monthly,802,Minot,ND,48.2469,-101.3017,1577359932
5668633755,1,1,USD,No,Thumbnail,None,2495,Monthly,875,Washington,DC,38.9118,-77.0132,1577359930
5668633737,1,2,USD,No,Thumbnail,None,1950,Monthly,834,Encino,CA,34.1640,-118.4984,1577359929
5668633552,1,1,USD,No,Thumbnail,Cats+Dogs,880,Monthly,718,Plant City,FL,27.9993,-82.1246,1577359917
5668633456,2,2,USD,No,Thumbnail,Cats+Dogs,3198,Monthly,1300,Los Angeles,CA,34.0372,-118.2972,1577359913
5668633413,1,1,USD,No,Thumbnail,Cats+Dogs,525,Monthly,550,Minot,ND,48.2469,-101.3017,1577359910
5668633404,1,2,USD,No,Thumbnail,Cats+Dogs,870,Monthly,1075,Grand Forks,ND,47.9179,-97.0658,1577359910
5668633368,3.5,4,USD,No,Thumbnail,Cats+Dogs,2100,Monthly,2980,Iowa City,IA,41.6595,-91.5350,1577359908
5668633329,1.5,3,USD,No,Thumbnail,None,1900,Monthly,1430,Boise,ID,43.6046,-116.2475,1577359905
5668633301,2,3,USD,No,Thumbnail,None,1350,Monthly,1580,Fayetteville,AR,36.0785,-94.1531,1577359904
5668633050,1,1,USD,No,Thumbnail,None,1375,Monthly,650,Saint Paul,MN,44.9405,-93.1027,1577359886
5668632998,1,1,USD,No,Thumbnail,Cats+Dogs,1250,Monthly,851,West Palm Beach,FL,26.7173,-80.1164,1577359881
5668632994,1,2,USD,No,Thumbnail,Cats+Dogs,1395,Monthly,1000,Philadelphia,PA,40.0054,-75.1415,1577359881
5668632971,2,2,USD,No,Thumbnail,Dogs,1725,Monthly,950,Philadelphia,PA,40.0054,-75.1415,1577359879
5668632966,2,2,USD,No,Thumbnail,Cats+Dogs,875,Monthly,1200,Hattiesburg,MS,31.2769,-89.3049,1577359879
5668632947,2,2,USD,No,Thumbnail,Cats+Dogs,1295,Monthly,1225,Omaha,NE,41.2562,-96.0404,1577359878
5668632909,1,2,USD,No,Thumbnail,Cats+Dogs,664,Monthly,895,Sioux Falls,SD,43.5329,-96.7265,1577359874
5668632885,1.5,2,USD,No,Thumbnail,Cats,1495,Monthly,944,Aurora,CO,39.6828,-104.8078,1577359872
5668632870,1,3,USD,No,Thumbnail,Cats+Dogs,1250,Monthly,1200,Omaha,NE,41.2562,-96.0404,1577359870
5668632832,2,2,USD,No,Thumbnail,Cats+Dogs,650,Monthly,900,Columbia,MO,38.9401,-92.3167,1577359867
5668632827,1,1,USD,No,Thumbnail,Cats+Dogs,1745,Monthly,610,West Covina,CA,34.0524,-117.9132,1577359867
5668632824,1,1,USD,No,Thumbnail,Cats,870,Monthly,676,Ames,IA,42.0259,-93.6516,1577359866
5668632813,1,1,USD,No,Thumbnail,Cats,1350,Monthly,700,Kenmore,WA,47.7500,-122.2400,1577359865
5668632777,1,1,USD,No,Thumbnail,None,905,Monthly,518,Austin,TX,30.3054,-97.7497,1577359862
5668632725,2.5,3,USD,No,Thumbnail,None,1300,Monthly,1350,Lubbock,TX,33.5600,-101.8904,1577359858
5668632669,1,2,USD,No,Thumbnail,Cats+Dogs,1475,Monthly,950,Everett,WA,47.9338,-122.2052,1577359854
5668632613,1,2,USD,No,Thumbnail,Cats+Dogs,695,Monthly,792,Lafayette,IN,40.3613,-86.9005,1577359850
5668632526,1,1,USD,No,Thumbnail,None,1130,Monthly,590,Austin,TX,30.3054,-97.7497,1577359842
5668632481,1,1,USD,No,Thumbnail,None,1019,Monthly,767,Round Rock,TX,30.5118,-97.6873,1577359838
5668632452,1,1,USD,No,Thumbnail,None,1222,Monthly,779,Austin,TX,30.3054,-97.7497,1577359836
5668632289,1,1,USD,No,Thumbnail,None,1670,Monthly,579,Austin,TX,30.3054,-97.7497,1577359821
5668632154,1,2,USD,No,Thumbnail,None,1386,Monthly,334,Austin,TX,30.3054,-97.7497,1577359810
5668632058,1,1,USD,No,Thumbnail,None,1549,Monthly,824,Austin,TX,30.3054,-97.7497,1577359801
5668632008,1,1,USD,No,Thumbnail,None,890,Monthly,604,Austin,TX,30.3054,-97.7497,1577359797
5668631845,1,1,USD,No,Thumbnail,None,1120,Monthly,656,Austin,TX,30.4056,-97.7139,1577359783
5668631827,1,1,USD,No,Thumbnail,None,1140,Monthly,743,Austin,TX,30.3054,-97.7497,1577359781
